5.000725437858211109e-01,4.633797846756226302e-01,5.028351821048644421e-01,4.108037095708151898e-01,6.979690125070943107e-01,4.335417937370023012e-01,4.572715354527143172e-01,5.366760408259770854e-01,7.014959901663095909e-01,6.305760950770672446e-01,5.256486518087863935e-01,4.350073398862397411e-01,3.400623169185355010e-01,5.142332787795279581e-01,5.519247852468063265e-01,5.125927410591369915e-01,4.914201334080521844e-01,5.181191003532937822e-01,5.847971765790964671e-01,6.677050334418577204e-01,6.100146851302007400e-01,6.994784319774067782e-01,4.140666389131444358e-01,5.208611654826459381e-01,6.648842020462362168e-01,5.608677166599110864e-01,5.360634028838616727e-01,6.514400475154025205e-01,3.867601721637151657e-01,5.656539180857920179e-01,4.141804935315269165e-01,1.607654644272330513e-01,4.766935983094296447e-01,4.586404372259207940e-01,5.443486022484012032e-01,4.619265549765365630e-01,5.210682363030578745e-01,5.262138112086367503e-01,5.215633166071461657e-01,5.238213381271530356e-01,4.354245149755003319e-01,4.815613739436324647e-01,5.666222782225157628e-01,6.574763449377226676e-01,6.505014117165560661e-01,5.481870812542707361e-01,5.440963446447278917e-01,5.709986807558063981e-01,4.729074103098964699e-01,2.976979694588877123e-01,5.935147191302687641e-01,4.701990997130100491e-01,4.887802588485885558e-01,4.701116052106659171e-01,7.164979739052109720e-01,6.221580503177837063e-01,4.986802866948651936e-01,5.144576943292056281e-01,6.372113195647696182e-01,6.383319177331949756e-01,4.354451883258631528e-01,5.454012411291275786e-01,3.150962185491784640e-01,4.655348421477638055e-01,2.861325518275277813e-01,5.600165916797699150e-01,6.458041708517872070e-01,6.012444452564547070e-01,3.814286643019856871e-01,5.371708028094888121e-01,4.010168251526459171e-01,5.417609523747295430e-01,3.589769245183185298e-01,7.001642264291939588e-01,5.203574627470288760e-01,4.298999504627178392e-01,4.042141175245773099e-01,5.997526794823644369e-01,6.487302787311068908e-01,3.995556205252798199e-01,5.187225086828811671e-01,5.082484231764614613e-01,5.948185445396110271e-01,5.059478561870064395e-01,5.390192988575841504e-01,5.407666333679072013e-01,2.405367726123215921e-01,4.539823940310440675e-01,6.023605109334104757e-01,7.558033336912913791e-01,5.880889554749577641e-01,5.748898913221804907e-01,6.184790106838777834e-01,5.742432176549283618e-01,6.125625289059065670e-01,6.554148055330064615e-01,6.359440461948366874e-01,3.988534228170401152e-01,6.385812135978793380e-01,4.236538233457802782e-01
5.502963344901596887e-01,5.790363691831125204e-01,6.730610651970561076e-01,5.545654541942237614e-01,6.430951909646982489e-01,6.688015890481450176e-01,4.436101601220145407e-01,6.055117108649696878e-01,5.292862991299853714e-01,5.593918296057229789e-01,6.378626638362806522e-01,4.421546405926981005e-01,4.673291235957891532e-01,5.604336512314047614e-01,5.590231966976069167e-01,6.582317091530864861e-01,3.870078227461394293e-01,5.088275805530767526e-01,6.438034481510619411e-01,6.744591545296881874e-01,5.728888375989222848e-01,5.769680175360607510e-01,4.618487853258831932e-01,6.290462672294572233e-01,6.601719139795112490e-01,3.954124055852177300e-01,7.621566263460650692e-01,4.192112380929609583e-01,6.403658508445948527e-01,5.740187498783065889e-01,5.846257125180436276e-01,5.926823159157748044e-01,7.014804106028355024e-01,7.354412243334732535e-01,5.453805335602098792e-01,6.660155825862227319e-01,1.881662033415232027e-01,3.510888524772055597e-01,4.974376652841143720e-01,6.720700905028186289e-01,5.455478378949067952e-01,7.450884587996536856e-01,4.630215235688704967e-01,5.416728261527955501e-01,6.381164267196373086e-01,5.815442664493432057e-01,7.019107557754741267e-01,6.810185017985099787e-01,5.801232858609156606e-01,6.145998100004222975e-01,6.095761612956953623e-01,4.090398634053880045e-01,5.451039994295129310e-01,5.164453063734254501e-01,6.340778085178001566e-01,4.217728266639669821e-01,5.283026915179522831e-01,6.917022429950998585e-01,6.284248684318097800e-01,6.061550430498138242e-01,5.587809830061608585e-01,4.695936119442881140e-01,7.584329561593718960e-01,5.582233468645597663e-01,6.194189393230391527e-01,5.941620415650771259e-01,6.911376714410989441e-01,5.602626775760997102e-01,7.217168538928375732e-01,6.246565352371008517e-01,5.919527341830790323e-01,6.918548917691471623e-01,6.551592938955149714e-01,4.583462841135305110e-01,6.533529026617241886e-01,4.478250633224922783e-01,5.599232178204188726e-01,4.838573950627284015e-01,7.079004030267082026e-01,7.981847537277747540e-01,6.201542395964458887e-01,5.428601044298382305e-01,5.289215295860582033e-01,5.532723357499501615e-01,6.790285184780507910e-01,5.180066826249675183e-01,6.526432521041830581e-01,6.569944872719082340e-01,3.206216225075496085e-01,7.563286926104246799e-01,5.270051121839561814e-01,6.379940830695911558e-01,6.185333945965066915e-01,5.182273587118568781e-01,6.203667465897211297e-01,5.895590113963690149e-01,4.090289018194435688e-01,6.223081542803783339e-01,6.005366895519789194e-01,5.186479756915802763e-01
4.416510094785084939e-01,3.628473339277182297e-01,4.357849610045230748e-01,4.735503234827450059e-01,2.324628502546337572e-01,4.447741478106443380e-01,4.069667759501124915e-01,2.661489628126553764e-01,1.573166607587906610e-03,3.312982298493317157e-01,1.838497737104650420e-01,1.689155422739672396e-01,3.150968793239689036e-01,3.446603579850679444e-01,-4.164844320127365773e-02,9.371860579200955166e-02,4.890564354232350697e-01,1.321733402372295418e-01,3.679793141164011128e-01,3.153959147451820821e-01,3.867854164308136000e-01,3.102096195127162503e-01,4.732897237757152653e-01,2.580043097851978384e-01,5.145945198157664269e-01,1.170783437675066013e-01,2.744718326283058230e-01,-1.567529660961126670e-01,2.992522935268074891e-01,2.154982490670329098e-01,3.408005239081212112e-01,2.549839580649790327e-01,2.313852918343880793e-01,7.118447732995471233e-02,3.849864618044915310e-01,1.695526436690263372e-01,5.096571456690969226e-01,2.280051088414644656e-01,2.457833602960405317e-01,2.138988420362172016e-01,4.782435824451061190e-01,5.048771040413638778e-01,4.336697240036408441e-01,5.511362892569059424e-01,3.853486746718809419e-01,5.084863875985102810e-01,2.109565273804521746e-01,2.700179293087360821e-01,3.377583805003797068e-01,3.388518236404285400e-01,3.565908237994913632e-01,2.964576314690568482e-01,6.259226891628712208e-02,3.131767731803626886e-01,4.441851984141411691e-01,5.328694262294346728e-01,2.167026441234832790e-01,4.380101183401210463e-01,1.312573837834427604e-01,4.707890454960424187e-02,2.196423380243775481e-01,2.369877950518041454e-01,2.162551635763635405e-01,1.428738254369735228e-01,2.993220393351593289e-01,1.621935858091018978e-01,3.739752816836519611e-01,-1.414950267416777846e-02,1.087514950221169785e-01,4.643821361307854390e-01,4.671183879263361427e-01,3.232141191749492992e-01,1.093133305218478984e-01,4.284160091794790293e-01,3.782481183833701355e-01,4.513750247577772434e-01,-9.187157987496584466e-02,4.232930336527422344e-01,1.316626482094886696e-01,6.326394990837866938e-01,3.316489004518569650e-01,5.066034772116291274e-01,2.019272080203806941e-01,-4.593966763081634014e-03,2.763573718322695494e-01,5.414526522754470328e-01,1.881124283653436147e-01,1.157428198716873302e-01,7.830197088597264099e-02,1.929129229449045094e-02,1.541109821176387673e-01,3.658734107430029470e-01,3.663079285201027435e-01,5.574943441661605048e-01,5.962042553675297452e-01,4.385049675615010356e-01,1.070817547749434578e-01,3.415728487799015167e-01,3.672973677912674817e-01,2.169537323869774881e-01
3.017726305253666808e-01,2.100289808115311241e-01,-2.134186946823029007e-01,1.425356461595497781e-01,1.708928867710598765e-01,1.986876213697005844e-01,-7.570892740608604898e-02,2.625821891593113078e-01,3.327050898404457918e-02,1.020374950885568344e-01,3.176693579611712948e-01,3.657723103339737269e-01,-3.740389217601271937e-02,4.285398177693789529e-03,1.551569914451767784e-01,1.040397144774287963e-01,4.747267273095193696e-01,1.438874100465719064e-01,5.628059524378867251e-02,3.821160486212846208e-01,4.109614159917223709e-03,1.991616899149297182e-01,-2.707746825205215035e-01,1.849990600717261180e-01,-1.324235304942808500e-01,1.200720334286080326e-01,2.006762998727256442e-01,-1.132954169960435631e-01,2.267538437074114455e-01,1.240065056852136249e-01,9.664330202669783876e-02,-1.337498182027584970e-01,9.930570900613418239e-02,2.890214546612871471e-01,9.208698354920029361e-02,1.864064459701867682e-01,1.048444014478932818e-01,3.992213067378651559e-01,1.267279933220167298e-01,-1.225514567038927805e-01,-1.461603939160443788e-01,-1.221925122166885175e-01,1.315572497640414840e-01,-1.155838978733487732e-01,1.132384451105029020e-02,3.842930717097542415e-01,3.060226892582567082e-01,1.840154951995344804e-02,6.384410797455437880e-02,1.799135898941020273e-01,7.861574410498706200e-02,-1.758435100877250579e-01,2.372084135838948768e-02,1.141723750104018664e-01,1.713921797991554974e-01,-1.447227393163139780e-02,2.032324382440796329e-01,-3.531732678915653900e-01,-1.051184079718922304e-01,3.703506954926013561e-01,3.375016126933488847e-01,1.039226696676580630e-01,-4.492250465248191077e-02,1.145790752711659671e-01,7.174709854829926237e-02,1.013301166143525806e-01,1.370883010960634307e-01,1.793239613518016196e-01,2.134813572420595634e-02,-3.544708438777279674e-02,1.059018061968550889e-01,1.986735300115032021e-01,3.418704233981881280e-02,-2.227177220765605148e-01,-7.181984768336979741e-02,1.036436144590370118e-01,1.036704733389303551e-01,-4.660318051428524733e-02,2.194275479357176983e-01,1.546798993977474834e-01,3.306460358079835182e-01,2.595999222575132714e-01,-7.895379436271128537e-02,2.059046577069176542e-01,-1.833744954719513931e-01,-2.277327516287396686e-02,8.670376899039974883e-02,1.637436675490510640e-01,3.112703552545651453e-01,7.821187612324456695e-02,2.105306544496870214e-01,1.448998229848148522e-01,-1.733788765447166411e-02,-1.976219638549636670e-01,-2.705710251017500734e-01,5.617882203482082309e-02,3.490703853615867991e-01,3.346544989148080018e-02,2.342545482616727182e-02,8.704747621850060513e-02
2.131836172562135145e-01,5.387513395851266651e-01,3.328323762031319966e-01,3.887538671216650976e-01,4.526932059214796578e-01,1.851928371970776033e-01,5.132292833079754590e-01,4.264887128340518752e-01,3.914092802791901970e-01,5.896761656940846530e-01,9.160479572761094647e-02,5.392704090512630000e-01,1.943971092301081949e-01,4.234063390370426117e-01,5.614811699587913818e-01,5.991801936356146996e-01,5.507691431399354132e-01,1.489557744727252053e-01,5.130155795966464538e-01,4.323443484700492667e-01,1.482554551268406295e-01,3.748427729682038412e-01,4.018077840058180694e-01,7.485642507673974377e-02,3.477257140292262516e-01,5.725227730671320625e-01,2.986674753272710037e-01,4.159098059579021123e-01,3.819190578671515235e-01,3.117338992756583105e-01,4.363173921335178895e-01,1.960376422619233838e-01,5.363247524876034733e-01,1.756776790273001376e-02,4.753617657539443986e-01,5.564494930439691789e-01,5.408314347434852731e-01,4.527746558923085307e-01,3.655810172582115714e-01,6.267913988705337003e-01,5.190775849738689107e-01,2.929063457526014935e-01,6.638306887680928137e-01,4.912091408689745475e-01,3.534543542442514230e-01,5.355990532621709432e-01,1.419266642576822168e-01,3.273032107454937889e-01,3.028580709915665858e-01,5.563540148173997668e-01,1.240459464752266816e-01,2.987842401538167159e-01,2.902852862248782029e-01,5.040093151304038122e-01,3.427227710346170131e-01,2.744987647849383983e-01,2.706081219218315903e-01,4.236453403121593908e-01,1.437864016802428424e-01,4.826948159482760681e-01,4.587986153148683743e-01,5.300362070737120179e-01,3.718130018954448612e-01,4.142010452692681532e-01,4.842039652336537214e-01,4.033053246334817321e-01,3.762200134782637262e-01,3.680043588928392784e-01,2.331185572515669380e-01,5.137547830994999565e-01,3.822562361178978851e-01,4.297219025017389726e-01,2.454761522469624535e-01,5.313644599705786842e-01,5.763138354134921260e-01,2.915823917129138354e-01,2.562504178334221727e-01,3.542150340240700634e-01,3.704132007394951853e-01,3.515349277159007246e-01,5.050179489312180969e-01,1.945063795692894559e-01,2.783512742430512277e-01,3.268283624122082509e-01,3.917511410641445480e-01,6.368636301792329757e-01,2.200431301229932857e-01,5.481913181995099471e-01,6.466944588670835437e-01,2.988340182192201766e-01,5.134713719911122576e-01,3.693692743712692628e-01,3.407790399627430022e-01,4.874662491339454284e-01,4.159505874466362108e-01,3.346644378050942503e-01,1.482480326919749236e-01,3.596514905082606184e-01,4.727044564489298883e-01,4.999478477332049975e-01
2.179052580658472071e-01,3.849550918622632878e-01,4.097001146351725853e-01,2.129684637908699218e-01,5.279104826600595768e-01,3.930584976932394170e-02,3.026930650501355458e-01,3.210857657066762960e-01,2.425895743475790234e-01,3.470160529495212032e-01,-3.152068601080266208e-01,4.079413265300509961e-01,2.528268847609769776e-01,7.735493901937010031e-02,2.101681923382822670e-01,4.243991985378298137e-01,1.885672512031730252e-01,1.642831101592427123e-01,2.544585941517479855e-01,1.630119049969507850e-01,2.377105362311671688e-01,2.353232908508675614e-01,4.081530133821318351e-01,3.993576819783739573e-01,-2.329520007651681712e-01,2.725192057800493450e-01,2.889034299458476118e-01,4.425420697717069585e-01,3.982170389234056529e-01,5.695019705361444723e-02,3.264616166945747966e-01,1.511062738879471734e-01,4.228623715825236551e-01,2.112783478156732286e-01,6.809155401356455917e-01,3.711661984096222278e-01,4.435777382183823114e-01,5.286528917270174599e-01,1.697783905332108378e-01,2.357280454361974642e-01,4.053541984568589385e-01,1.574331645162515281e-01,5.012542291976715969e-01,1.359049735550974802e-01,3.872187817411985589e-01,5.404294172020828180e-01,2.059392244789940152e-01,3.493497387298286627e-01,1.978646102366209969e-01,4.190819773819713934e-01,1.768294012344634181e-01,1.329044021484662441e-01,6.146847292414764352e-02,3.005871466440019346e-01,6.309784930648703639e-03,2.172537747554268150e-01,2.160947071501636285e-01,2.252173716463367892e-01,2.042931102260912013e-01,5.628703048220436989e-01,3.762451153667073500e-01,7.284183112503671287e-02,2.078079470260346118e-01,3.764710786297150724e-01,2.190382605826057538e-01,1.637948234938038372e-01,3.169770595175669392e-01,3.955151233585030290e-01,-9.541498114437411970e-02,3.037007466806802558e-01,4.122082049273798066e-01,4.362519489922359051e-02,1.616580686828526514e-01,2.165745745679738821e-01,2.849321624692222055e-01,2.145412705358610284e-01,2.401825905710827935e-01,3.473560796569907794e-01,5.057248045637170453e-01,4.162221053171944463e-01,5.067718948410840918e-01,2.431136095681925291e-01,2.127062001850368034e-01,2.738040885693181492e-01,-2.903533968449751798e-02,4.353706604247406520e-01,3.783733916138428688e-01,4.944801943057648974e-01,4.632607743064601769e-01,1.196633363678595158e-01,4.786722716076338147e-01,2.081290109081232187e-01,2.938875847100806959e-01,6.003905544250092569e-02,-4.688092640312724324e-03,4.207516200862742584e-01,3.387562492397616087e-01,2.222044399823186189e-01,3.693335233183331900e-01,5.767152991863718631e-02
-1.469415771661779502e-01,3.339545351937971418e-01,-1.022296616078815501e-01,-1.321291144649682781e-01,1.274272180120640807e-01,7.206572044193985949e-02,-1.453784240770069069e-01,4.309873458848308136e-02,-2.822859494140301725e-02,7.627591339245129443e-02,2.561866039603507561e-01,5.573460176488017476e-02,-8.068362653512725635e-02,-2.440049619576722395e-01,2.588519493949488215e-01,6.423893038169779801e-02,-7.991878139999798736e-02,-1.087365735395843108e-01,-1.106932254254117259e-01,-4.778100786985076120e-02,1.900355200804213496e-01,3.712788505759756497e-01,1.436768390094942359e-02,2.674261476969848686e-02,-2.122124736560860314e-01,7.084501290619815705e-02,-1.679074247633084715e-01,4.807401846925031530e-02,1.582397075243432982e-01,-1.020656573705866071e-01,1.854131307811236196e-01,5.199030590761331144e-02,1.374434978047835432e-01,2.835537714542130105e-01,1.047439187372527780e-01,-9.152641707277081942e-03,1.775932203561548239e-01,2.528768644692260814e-01,-6.384623033566033667e-02,-1.031885679084515450e-01,9.485964264940636992e-02,2.885123861573157811e-01,-1.275753305996031040e-01,1.523411610538878413e-01,1.861765102455621435e-01,3.534426954242115421e-02,2.584100877444239219e-01,4.252989823753510756e-01,-4.572855279010741396e-03,-1.418400286380041564e-01,1.115157159273289234e-01,2.407897605566612087e-01,-9.010842980537239755e-02,-1.077741943851090317e-01,8.199691087589669469e-02,-2.581733752087098654e-01,1.370386300980794281e-01,-1.594520599561370100e-01,2.020688391359380942e-01,2.731257107035274800e-01,-6.918523827004637028e-02,1.311120580080393505e-01,1.289836957421486574e-01,1.699991149974313109e-01,-2.797767576858223304e-01,5.707966788268124467e-03,-1.683030598527395470e-03,-6.024113947526700541e-03,-4.153036881919004719e-02,9.775761736502257271e-02,-2.703296482117031885e-01,2.672451173160366733e-01,-1.143240219687943204e-01,-1.513573381794111050e-01,-8.109715697886106522e-02,1.147463065394694129e-02,-6.657207988867654136e-02,6.736060717068499681e-02,8.947465379383630346e-02,-9.397817635989648422e-02,-1.981806584992907780e-02,-2.359875433937451972e-01,1.628601164200839946e-01,-1.986566541252760554e-01,-3.201076822712873304e-01,1.499790684978841437e-01,7.780759327601551034e-02,-5.198793852943815047e-02,1.066159834602514039e-01,1.645342945755624842e-01,-6.323187905794364072e-02,-4.702311590125748259e-02,-1.228770466918309295e-01,4.438099742750566123e-02,-6.148956336225502167e-02,2.507707394110133547e-01,1.187093113065541411e-01,3.244500264741671525e-01,-9.259986218858702600e-02,1.478943988860265679e-01
-4.974589048855811851e-02,5.634132820158140043e-02,-7.280197359255197176e-02,2.011360266951844888e-01,2.469087640068956535e-01,-1.071664737550822311e-01,1.243947699890463193e-01,2.001402866623918642e-01,-1.451824352594867085e-01,1.608935077155589366e-01,-2.195709944928546931e-01,-1.424805348204027378e-01,-1.731493789480622325e-01,3.573697359857973266e-02,-1.604115662210119919e-01,1.485630252395792605e-01,-3.810852169284090901e-02,8.956664585027167280e-02,2.000874972668567064e-01,1.574735382018028484e-01,9.579843229820139043e-04,8.465391300735446156e-02,-2.341281418726881280e-01,-1.576159404866514235e-01,-5.271523374299032227e-02,-1.375105309925133967e-01,-1.204296522493538968e-01,-2.108661219449431690e-01,-7.213399077950416460e-02,1.583507503189242605e-01,7.735966441925841430e-02,-8.169315088418607762e-02,4.078952022169598374e-02,-2.601240889935448886e-01,1.778869390017711882e-01,1.413556670466986631e-01,7.950271408705170129e-02,-2.163595180487059844e-01,7.308035111299367170e-02,-2.442548906219973656e-02,2.223176413811831786e-01,-7.893429384183942021e-03,-1.493066367431340920e-02,1.490102053922940928e-01,-3.472690980981520126e-02,-1.965794007780811425e-01,2.876593436353215849e-01,-2.563689608224042210e-02,-8.449184311157210969e-02,-8.263991173853227346e-02,7.446344155613805749e-02,7.609043030746813485e-02,9.526183999475903996e-02,2.723424363506436463e-01,8.804434728219624751e-02,1.451813327761503625e-01,-1.860177286733476765e-01,-9.771592095207068396e-02,-1.855530780484730431e-04,2.599569888115543272e-03,6.538966742252019793e-02,-4.704061333727393296e-02,-1.652045688115502675e-01,-1.841622896019551869e-01,9.791884237916524680e-02,1.438649294865211314e-01,2.457065225480946913e-01,1.612096390879790009e-02,1.741908708962350283e-01,-1.201754222822621343e-01,3.310087477643784415e-01,2.169170260865846134e-01,-2.567177176144812001e-01,5.954222016636652459e-02,-5.905386508393269118e-02,7.308293865022017768e-04,1.732625923442573102e-01,1.548175254387004762e-01,-4.178391121131885821e-01,-1.636576923309969803e-02,3.829448479384121862e-02,1.382269500493382985e-01,1.001336765652689892e-01,3.453838683861424896e-01,-2.705042951295735243e-01,6.633088121835767348e-02,-2.178014057042965135e-01,-2.138765531105834769e-02,4.742630789377875328e-02,1.653355276488939762e-01,1.588691424337358368e-02,1.713469186956631529e-02,-1.989792540259299469e-01,1.476937469850348079e-02,9.660652815774049829e-02,1.219607546730346916e-02,4.836253040003316711e-02,1.529611307988061608e-01,1.198212335744062440e-01,7.003443001866711815e-02
3.038913981632834771e-01,4.001431166305995935e-01,1.422381254486085669e-02,1.205036962413486984e-01,1.863653231230822382e-01,-1.237275185006887768e-01,2.507744349749884555e-02,1.757027920636287655e-01,2.545293915972079435e-01,-5.981864855011286702e-02,3.420992191554825812e-01,2.104084981128838960e-01,3.297279949276130107e-01,-2.009810533328817428e-01,2.936602032414418195e-01,2.530201711463726522e-01,1.616071850960080769e-01,-2.864726625192911547e-01,2.056875727546882832e-02,2.960252399997642669e-01,-1.155068302486241538e-01,2.376085204713203891e-01,7.565936243399179473e-02,6.933870254223425955e-02,1.268031676568838750e-01,8.606296505200747293e-02,3.142613359724076849e-01,-2.224009071804030832e-02,2.369337269933103896e-01,3.500449997036803734e-02,2.600692785590827949e-01,3.044465086118167685e-01,1.611479163468851339e-01,1.976041565344392459e-01,-8.200526568563985472e-03,6.003192034783085690e-02,2.490373982687826837e-01,1.588453073108734570e-01,1.909959329194499955e-01,3.727937918463680722e-01,-2.122050554363996977e-01,-1.606184189072812074e-01,5.750937921345017356e-01,-3.648615126052405511e-02,1.680370747691043443e-01,8.827466324137013542e-02,2.720616122145924076e-01,2.114328915065895598e-01,2.568051129002424937e-01,3.236926429365654112e-01,2.068516511139630587e-01,4.053491718521606280e-01,1.632123178927460116e-01,3.171131545015348219e-01,-2.517985801109797958e-02,-2.213865932954424687e-01,1.244078946857217899e-01,8.412264339385355782e-02,2.434081083155818781e-01,4.312631647601247731e-01,9.378127508043228311e-02,2.138297472970769886e-01,1.742164960958192399e-01,-4.805304296461386515e-02,6.618423917884029561e-02,1.806270145569072727e-01,3.438326251678141543e-01,1.993899025790959456e-01,1.436623056766324069e-01,1.156842800438975805e-01,3.210033193916362465e-02,-4.515151711909010102e-02,2.715802619471806567e-01,2.811847798310195268e-01,2.820142702843724813e-01,2.842854206625362590e-01,-9.596661587140424554e-02,5.815091931333458281e-02,4.007779267904549303e-01,2.337905078475360776e-01,2.901274674368238271e-01,1.659729948764791796e-01,3.533292424491832895e-01,4.648951790883101842e-02,-2.399271032451674446e-01,2.613068448459647808e-01,3.147605471053009363e-01,-4.569820054374660635e-03,4.794212802659478800e-01,2.958948319928421666e-01,1.176391139031155442e-01,3.577498014339580701e-01,1.194698194680226533e-01,1.533911232589156570e-01,-4.586553367940151595e-03,3.869250860393822627e-02,3.026654178796125416e-01,1.603760704954248495e-01,1.711971470740340506e-01,2.624487731314789074e-01
-8.977838921918264090e-03,1.774493729440455581e-01,6.703349892680350586e-02,3.503069778800377843e-01,9.338855103763253271e-03,-9.776988841392716956e-02,1.611399789486299139e-01,2.769579446190965633e-01,-1.135235556433607240e-01,1.791340423037961482e-01,-2.101686787286721758e-01,2.904534543712054551e-01,-3.292104537292602218e-01,2.001724162733696522e-02,7.080991377720530222e-02,2.927753694416266317e-01,-1.577439887500292903e-01,-7.879189287821801446e-02,-5.899792038553989398e-02,1.208290910370524995e-01,-1.070958568192589278e-01,3.360634186973266990e-01,1.369096894128204178e-01,7.812798900197207019e-02,-1.397191411544948803e-01,1.251089241171217670e-01,-2.778652189899886715e-01,1.068281161581513261e-01,3.345971236413838867e-01,1.616801355995462208e-01,2.393259238876746520e-01,3.438355945578609914e-03,4.889182164589035706e-03,-1.737718039536285120e-01,3.962584905825355941e-01,1.502183668385746219e-02,-1.605675994938713658e-01,1.316028646954855129e-02,-2.093837370552153188e-01,2.605105578291699309e-01,5.469088655032666030e-02,-1.107568273006106913e-01,2.146737298732338817e-01,1.674452001376336083e-02,2.403523238090445047e-01,1.268349956913059073e-01,1.855698175625880297e-01,8.167034520447551127e-02,2.099050290469478830e-01,2.998337990289447474e-01,-2.136650318541594429e-01,2.774290466383783071e-01,2.155046808522410318e-01,5.769459801504935037e-02,6.208688741895644278e-03,3.009498435218260215e-01,8.352480631183022142e-02,5.306534004204099125e-02,-2.647465893885712074e-01,1.051829393308882504e-01,6.000522664342847895e-02,-9.145618284832354727e-02,-1.495429752436049087e-01,1.092623570954798923e-01,-3.924090352836551165e-02,-7.857058093505381313e-02,1.496002234416033694e-01,1.081157966266984849e-01,1.679295221024356688e-01,1.276928403444900217e-01,-1.707983507286532296e-02,-3.466079667629738681e-02,-4.172296148934358240e-02,1.776568278573961990e-01,1.696125823214121309e-01,1.193220071850284170e-01,-1.502254870701762689e-02,1.268638805525326707e-01,1.159563993298016599e-01,-8.365334757232152640e-02,1.685440131936239150e-01,9.485582703864994802e-02,-1.982985009646250421e-02,7.920200763896030616e-02,-6.692530015240992503e-02,1.382913645210341602e-01,2.745505708021888508e-02,2.954447319077587730e-01,-4.973892971990084150e-02,1.064047961872131298e-01,3.693942832051609337e-01,9.571422255639696480e-03,3.402279314176266944e-01,2.906710954227196830e-01,-1.400871974272354936e-01,-2.979054491054742432e-02,6.671334597805132771e-02,4.807195283000943731e-02,-3.140667624018918247e-02,1.611620087221077996e-02
